 At the execution   the stock broker pays the stock to the seller and receives the stock bought,Relevant
 The stock broker notifies his clients of the good execution of the trade,Relevant
 The process is finished,Relevant
 The process starts when someone wants to buy a stock on a stock broker website,Relevant
 The interface of the broker website is ergonomic and gives a pleasant user experience,Irrelevant
 The customer places its order in the form dedicated to new orders and press “Enter”,Relevant
 The system receives the customer’s order,Relevant
 The system places the allocated funds of the client on hold,Relevant
 The system detects which class of asset is in the order,Relevant
 The system performs a research to sort only the assets in the category chosen by the customer,Relevant
 The system selects the relevant asset chosen by the customer,Relevant
 The system can receive two type of orders   market orders or limit orders,Irrelevant
 The system recognizes if it is a market order or a limit order,Relevant
 If it is a market order   the system executes the order at the market price,Relevant
 If it is a limit order   the system places the order in the order book,Relevant
 When the order is executed the system takes the on-hold funds to pay the seller,Relevant
 The system credits the asset on the customer’s account,Relevant
 The system sends a notification of the execution of the customer’s order,Relevant
